translation,book,chapter,verse,file_id,file_name
yousafzai,Zechariah,7,3,1ixpfyNE9mxKfRdtsK07NC9t-umPwdfPb,"yousafzai_zechariah007_verse_003.mp3"
yousafzai,Zechariah,7,2,1Z_D1WjwaaDj3Zvvh3RRwUYZ81py75bar,"yousafzai_zechariah007_verse_002.mp3"
yousafzai,Zechariah,12,14,1o5iNWWEmBBRg7aOdu3z2emDLwVm12pYz,"yousafzai_zechariah012_verse_014.mp3"
yousafzai,Zechariah,12,1,1Y7MroRaii8b0Y_tCSO6oP8-2qsSL-Ro2,"yousafzai_zechariah012_verse_001.mp3"
yousafzai,Zechariah,7,14,19OMS4iMT78FfCqG8Af0GM_HmzIBI3Mka,"yousafzai_zechariah007_verse_014.mp3"
yousafzai,Zechariah,7,1,1XI_UkBDQjr3r5O1aokmV5QP3TB8Yp_3Z,"yousafzai_zechariah007_verse_001.mp3"
yousafzai,Zechariah,12,2,1g73KAgWzJRdkl92iczTcsztLzxQW_Xn1,"yousafzai_zechariah012_verse_002.mp3"
yousafzai,Zechariah,12,3,1-tHdY7V8VchKzcfvbpa0kEGHMP_XOOKF,"yousafzai_zechariah012_verse_003.mp3"
yousafzai,Zechariah,12,13,1AqWK6nhBybsAkgyWShuTza12L6F_q_wl,"yousafzai_zechariah012_verse_013.mp3"
yousafzai,Zechariah,7,11,1dJbZ0RfEJG9cCV2qrvqxTm5b1QJ1j6KH,"yousafzai_zechariah007_verse_011.mp3"
yousafzai,Zechariah,7,5,17mbB_aYhW6LCWRAziwMeRUQN3f1zRTkf,"yousafzai_zechariah007_verse_005.mp3"
yousafzai,Zechariah,12,7,12HBfsyiar8veqdDoXgehbdbDh1V_FNYw,"yousafzai_zechariah012_verse_007.mp3"
yousafzai,Zechariah,7,4,1kE_31d2DVgDJBP2IdIn7oPGe5XW1uYk9,"yousafzai_zechariah007_verse_004.mp3"
yousafzai,Zechariah,12,12,1WEy2MyYUvIik-c20it7LaKg4OIzBo5_B,"yousafzai_zechariah012_verse_012.mp3"
yousafzai,Zechariah,12,6,18Io8dtvdTtjTqDWJKWkXxaYk2L_VXq2u,"yousafzai_zechariah012_verse_006.mp3"
yousafzai,Zechariah,7,10,1R6NmM7hnImNkyfrrHBedzTfK7VzCihtR,"yousafzai_zechariah007_verse_010.mp3"
yousafzai,Zechariah,12,4,1OS2IUL7eVjGhoqJ8yE_TnRTYoGDbkEyw,"yousafzai_zechariah012_verse_004.mp3"
yousafzai,Zechariah,7,6,1Hlaa25SzYW3nPS329lrfuL2xzfnLhzus,"yousafzai_zechariah007_verse_006.mp3"
yousafzai,Zechariah,7,12,1lY3VrMVl03m3nbbCyUQdMu03izZs39vO,"yousafzai_zechariah007_verse_012.mp3"
yousafzai,Zechariah,12,10,1_kx8U278buDkRTHTjiJ3eGyW3R6rkjgH,"yousafzai_zechariah012_verse_010.mp3"
yousafzai,Zechariah,12,11,1_o6APq9oIwZIpfS8_UlrQohui0PReIu3,"yousafzai_zechariah012_verse_011.mp3"
yousafzai,Zechariah,7,13,1S-wObaPi3vTgsuVKXnmIS3zfGYmkQUEU,"yousafzai_zechariah007_verse_013.mp3"
yousafzai,Zechariah,7,9,1llkC_CK8pveZfsqrg-xygpNp3TYcay05,"yousafzai_zechariah007_verse_009.mp3"
yousafzai,Zechariah,7,7,1GTCZ5bu3zh1VtxWBWRaNwRWJHZy64PyT,"yousafzai_zechariah007_verse_007.mp3"
yousafzai,Zechariah,12,5,1HjuHeyu6qFURt4Rn5P94-GPonafdEjiV,"yousafzai_zechariah012_verse_005.mp3"
yousafzai,Zechariah,2,9,1AHenDFrqpXLJMBDW1huDVzmQlsjw7dtB,"yousafzai_zechariah002_verse_009.mp3"
yousafzai,Zechariah,2,8,1flkqnkamFpr8OWEs6Wye6tM5p2Bz_Mjz,"yousafzai_zechariah002_verse_008.mp3"
yousafzai,Zechariah,2,11,1SuSO5WIjPreWGE8gBsTOtDHxckTNvHcg,"yousafzai_zechariah002_verse_011.mp3"
yousafzai,Zechariah,7,8,10YLhmjYlj2OGq3nsUP_R6GReYrP6Uuu_,"yousafzai_zechariah007_verse_008.mp3"
yousafzai,Zechariah,5,8,1i5iLIUklbBS5P4EfBfgoCZCyXRGA1lX0,"yousafzai_zechariah005_verse_008.mp3"
yousafzai,Zechariah,2,6,1Py3B8tIm467_xuE7t8QNhL7DJLPUdPys,"yousafzai_zechariah002_verse_006.mp3"
yousafzai,Zechariah,2,5,1NCYyec_JstvdmyezMdqeXXsTULuLP0Px,"yousafzai_zechariah002_verse_005.mp3"
yousafzai,Zechariah,2,4,11HeRU1IeQtm_6bA4tmjjynffFW94HlqB,"yousafzai_zechariah002_verse_004.mp3"
yousafzai,Zechariah,5,9,1O3iqfZFh4kByadnQ5p_gLSdC_Pidti8j,"yousafzai_zechariah005_verse_009.mp3"
yousafzai,Zechariah,5,1,16mKbXNhziUyJcePAYYZynpsansrxyc3w,"yousafzai_zechariah005_verse_001.mp3"
yousafzai,Zechariah,2,10,1ggASHEDjgIyQ2IlFd9DAUWoXXI5Nkk-T,"yousafzai_zechariah002_verse_010.mp3"
yousafzai,Zechariah,5,2,1vBQfBZDt-gW9N6XFo2NfpmIgEp192SCx,"yousafzai_zechariah005_verse_002.mp3"
yousafzai,Zechariah,2,12,1ZIgXi9RPIhz1a29GKkBly0EtQPVgZywZ,"yousafzai_zechariah002_verse_012.mp3"
yousafzai,Zechariah,5,3,1HBjvPNNyzKqg4vmgP7VnN8ZB0Akhxcds,"yousafzai_zechariah005_verse_003.mp3"
yousafzai,Zechariah,2,13,1I1Ako4W0qsUD4ThguCiAggQPfTHZTA17,"yousafzai_zechariah002_verse_013.mp3"
yousafzai,Zechariah,5,7,1_TRh7OO1Tdzs0maNZKpG6eTQYnsGfwn-,"yousafzai_zechariah005_verse_007.mp3"
yousafzai,Zechariah,2,7,19D3TR3De7eVau6r6Ri1yTmV6aKyjTkob,"yousafzai_zechariah002_verse_007.mp3"
yousafzai,Zechariah,2,3,15-qOdMq9VXvauZ-W8Er5Tcm1UkRCDyM4,"yousafzai_zechariah002_verse_003.mp3"
yousafzai,Zechariah,5,6,1CB-7iFia-pGZf0rL5DyRDzixL96EHbfS,"yousafzai_zechariah005_verse_006.mp3"
yousafzai,Zechariah,2,2,1jVWrjpNBUkKcGG1VSjtXagkeUcnhmTxX,"yousafzai_zechariah002_verse_002.mp3"
yousafzai,Zechariah,5,11,1NEEczj3DVJX5Shn2Ctr0YMG8EvANma7Q,"yousafzai_zechariah005_verse_011.mp3"
yousafzai,Zechariah,5,4,1OJxswokTpCkgPlv_HcWebUVqqvQLhYg_,"yousafzai_zechariah005_verse_004.mp3"
yousafzai,Zechariah,10,2,1FU_XoA36EpxSFHSFCDoOU8AyQojfp_2Q,"yousafzai_zechariah010_verse_002.mp3"
yousafzai,Zechariah,2,1,1NboJ86O823Ezd6lp-PABfC6PUz9rLeuW,"yousafzai_zechariah002_verse_001.mp3"
yousafzai,Zechariah,10,3,11LoKN7RgZQ4p6McLtQX9NWrNkyt8wXF5,"yousafzai_zechariah010_verse_003.mp3"
yousafzai,Zechariah,5,10,1FWehwzDq2d1PPRdfjR3PCK0gDSXxH6jh,"yousafzai_zechariah005_verse_010.mp3"
yousafzai,Zechariah,10,1,1gi_s7sYaZnTeBCkYbh93jF75CgoQSVwv,"yousafzai_zechariah010_verse_001.mp3"
yousafzai,Zechariah,5,5,1_UNrx2gTy2XpJi6DBGD3aW8x4FJ7oxJI,"yousafzai_zechariah005_verse_005.mp3"
yousafzai,Zechariah,10,11,1Ba53p0xzwcvqFIqd-f9hJVXRNilqSe3b,"yousafzai_zechariah010_verse_011.mp3"
yousafzai,Zechariah,10,5,1QCk3fyZ3Zxj6cHkwSri4XYmO9byBvUD9,"yousafzai_zechariah010_verse_005.mp3"
yousafzai,Zechariah,9,12,1b3C4-tSlRjCxhF0EVfME5Q0Z_ivibF5q,"yousafzai_zechariah009_verse_012.mp3"
yousafzai,Zechariah,10,4,12ZMxlOxICpQfJMsT5jv1IjSPvvh2PXwS,"yousafzai_zechariah010_verse_004.mp3"
yousafzai,Zechariah,10,12,1q_70B_oW-fJc7lw4rmlTsLeA8_xm9aYs,"yousafzai_zechariah010_verse_012.mp3"
yousafzai,Zechariah,9,7,1YTik7KWU3kc6qLBJHYuqixYN0DIYYZBc,"yousafzai_zechariah009_verse_007.mp3"
yousafzai,Zechariah,10,10,1d4W3hboEE9MlC7TYR1bKRNMwM5DBySrJ,"yousafzai_zechariah010_verse_010.mp3"
yousafzai,Zechariah,9,6,142gMqxOHAVnEx9wVN2Q9dVgurDsp7nbj,"yousafzai_zechariah009_verse_006.mp3"
yousafzai,Zechariah,9,13,1OrD17VDrZFIIX2KXYxQQExSD3Yuktd6r,"yousafzai_zechariah009_verse_013.mp3"
yousafzai,Zechariah,10,6,11ZACurrNZ7i7wPcNCHBL_gSzbKekcXkC,"yousafzai_zechariah010_verse_006.mp3"
yousafzai,Zechariah,9,5,1fpwLZmT7Su6zSbjpG4hjQX9zUVgGA347,"yousafzai_zechariah009_verse_005.mp3"
yousafzai,Zechariah,10,9,1t9-3j31dlL-3IfKKm9rV7zYP4ypHU45b,"yousafzai_zechariah010_verse_009.mp3"
yousafzai,Zechariah,10,7,1EYJbeL1Bvc8l1hBktr5sNq7VhvwXLTKf,"yousafzai_zechariah010_verse_007.mp3"
yousafzai,Zechariah,9,11,1Sk1J3WJrJDOc2Ji02cvt01m-WqNfUIML,"yousafzai_zechariah009_verse_011.mp3"
yousafzai,Zechariah,9,10,1wiBnPGXpKQSHMBm39tb4kssirN1U9ZlT,"yousafzai_zechariah009_verse_010.mp3"
yousafzai,Zechariah,10,8,14L3QVFxfJrTL5KzKRhcjMdzqAQzTpUKD,"yousafzai_zechariah010_verse_008.mp3"
yousafzai,Zechariah,7,2,1ZPTS28SWpLAL8WcGGPaB0anrLkhBEiht,"yousafzai_zechariah007_verse_002.mp3"
yousafzai,Zechariah,7,3,16klefyCc5xROj0euP1NNI3hF-BNuTKvd,"yousafzai_zechariah007_verse_003.mp3"
yousafzai,Zechariah,9,4,13i9rPAl53IbSM5kZca9wTAZhxXm2qWBC,"yousafzai_zechariah009_verse_004.mp3"
yousafzai,Zechariah,13,5,1JPmRzXDAzgm64tyhl87lBKXJeueDyzrf,"yousafzai_zechariah013_verse_005.mp3"
yousafzai,Zechariah,9,15,1UW-nm4jhuTS83REIZURQRNxffth-0qK3,"yousafzai_zechariah009_verse_015.mp3"
yousafzai,Zechariah,7,14,125jXSs3HXlU5IEDHBlD6bvUyi_cOGCkR,"yousafzai_zechariah007_verse_014.mp3"
yousafzai,Zechariah,9,14,12qe8O1CKKvHqMNzATLVzakAUD9HAugNo,"yousafzai_zechariah009_verse_014.mp3"
yousafzai,Zechariah,7,1,1d6_AUpvfHjDZgL4uFbTVVK3v-YyiGIs1,"yousafzai_zechariah007_verse_001.mp3"
yousafzai,Zechariah,9,1,1bywIQayR74M_8lXtc68M16t85c5BH-0u,"yousafzai_zechariah009_verse_001.mp3"
yousafzai,Zechariah,7,11,19Zba53HxWGZ6n3eBaglFTT4FLa8d23P8,"yousafzai_zechariah007_verse_011.mp3"
yousafzai,Zechariah,7,5,1GPytEY8_sKaNkKlFtwVrUvUQs8v6YqaB,"yousafzai_zechariah007_verse_005.mp3"
yousafzai,Zechariah,9,17,1X8YU3yX9arxl-ObRCzZn5HWsKi-aSo5l,"yousafzai_zechariah009_verse_017.mp3"
yousafzai,Zechariah,9,3,1pY-hg4kNmIrDosTrYFfXZwuN7AJWNDvl,"yousafzai_zechariah009_verse_003.mp3"
yousafzai,Zechariah,7,4,10KlmdtITs-Zlairrfu_aat71sizkPWLi,"yousafzai_zechariah007_verse_004.mp3"
yousafzai,Zechariah,9,2,1ISWTOvTjuMtpE9Z3wAt-ekJ0WyAoMbkx,"yousafzai_zechariah009_verse_002.mp3"
yousafzai,Zechariah,7,10,1iPannnhY7ZpiNkrnXah96ilwAN-6OI4U,"yousafzai_zechariah007_verse_010.mp3"
yousafzai,Zechariah,7,6,15rabrP7DU1gmAFwH9kVA71Ci3CfSlnjH,"yousafzai_zechariah007_verse_006.mp3"
yousafzai,Zechariah,9,16,1KljIUhUgUlrnq_8qo3tknw8IG7jRh4ny,"yousafzai_zechariah009_verse_016.mp3"
yousafzai,Zechariah,9,9,1E4Jj9UDpbPvVq3VtkhbjFqDin0gQW-7r,"yousafzai_zechariah009_verse_009.mp3"
yousafzai,Zechariah,9,8,1fWxoc1suxHZBThSspJCReaTCBgKOWThT,"yousafzai_zechariah009_verse_008.mp3"
yousafzai,Zechariah,7,7,1S_SYeEnKNr8kPojpZdHvtNOVKtA4Ne2b,"yousafzai_zechariah007_verse_007.mp3"
yousafzai,Zechariah,5,9,1aXVs9kq2GlGrvC0QCk3UJd2bQB_bQ5SN,"yousafzai_zechariah005_verse_009.mp3"
yousafzai,Zechariah,7,12,1IPdwM_BICi7CuCwinbfaNwS-mcLgrtZH,"yousafzai_zechariah007_verse_012.mp3"
yousafzai,Zechariah,13,7,1FUBHfxYbU0xk-x7fIgajp8sXQJFqzqES,"yousafzai_zechariah013_verse_007.mp3"
yousafzai,Zechariah,13,6,1yrTFwpSUf3iIt3fM6btcUX-WmdyHVq3w,"yousafzai_zechariah013_verse_006.mp3"
yousafzai,Zechariah,7,13,1FVwJ70LiuUujF-7o2nWPPRcuDaeZIKlI,"yousafzai_zechariah007_verse_013.mp3"
yousafzai,Zechariah,13,1,1jtaDuS-PJ87A-9dMP_beOSNFAl0yeTQN,"yousafzai_zechariah013_verse_001.mp3"
yousafzai,Zechariah,13,4,1Ym620-IVmjmkxYwy1SauUAQtabWmO29A,"yousafzai_zechariah013_verse_004.mp3"
yousafzai,Zechariah,7,9,1BVPwe0XXT5wvj5nG6BOcimn8uJDhVdcX,"yousafzai_zechariah007_verse_009.mp3"
yousafzai,Zechariah,13,3,1x1b9a7JhFnONN3UJdO6sSNXl8c90Udzy,"yousafzai_zechariah013_verse_003.mp3"
yousafzai,Zechariah,7,8,1ebpJ4dTU_R-8G10uiKMFdp4q38BDEbS4,"yousafzai_zechariah007_verse_008.mp3"
yousafzai,Zechariah,13,2,19yQJJt0y4jBIdELXvOaPnULQ7t9WWm4n,"yousafzai_zechariah013_verse_002.mp3"
yousafzai,Zechariah,5,8,19tHByFQx04XphZnsZLrxpfMiUzxTrcVR,"yousafzai_zechariah005_verse_008.mp3"
yousafzai,Zechariah,5,1,13riTIDI4Q1XMXjOO03UcO2sNMUflfeew,"yousafzai_zechariah005_verse_001.mp3"
yousafzai,Zechariah,13,9,1CPsNo4mcMaqxEW-I1VEpZBYxXI9qCYv4,"yousafzai_zechariah013_verse_009.mp3"
yousafzai,Zechariah,13,8,1WizR1AyeyCj-aupNUYxQ0yQAbfNUej3N,"yousafzai_zechariah013_verse_008.mp3"
yousafzai,Zechariah,5,2,1B3gQS8EugWT_s9jGJ6U0aI1c0O-efv4z,"yousafzai_zechariah005_verse_002.mp3"
yousafzai,Zechariah,5,3,1vzRkcc7MTYkfL7i3GXniXhQCba-O9nwR,"yousafzai_zechariah005_verse_003.mp3"
yousafzai,Zechariah,1,21,1uTHwBrI0NoSh_lznOC01dxCw4jYMckd7,"yousafzai_zechariah001_verse_021.mp3"
yousafzai,Zechariah,5,7,1QIdR6KgzGubcOZwK30Jq3Sqp9mdaAz3Q,"yousafzai_zechariah005_verse_007.mp3"
yousafzai,Zechariah,5,6,1sDrpJX7bx94zjwULvZ9UqpYnj0ESE7uC,"yousafzai_zechariah005_verse_006.mp3"
yousafzai,Zechariah,1,20,11-sdzrDm3kyFso-3BsuHPZsdldbe264Y,"yousafzai_zechariah001_verse_020.mp3"
yousafzai,Zechariah,1,8,12lXJc4qNm8PVBZ9ErWDt1IbFHV9bfLMS,"yousafzai_zechariah001_verse_008.mp3"
yousafzai,Zechariah,1,9,15IVudBMyxCfMCay9f7UhtC-zUWetOtk6,"yousafzai_zechariah001_verse_009.mp3"
yousafzai,Zechariah,5,4,13o8vzSB_IGA1SV6D5xcm1RkndzbVphgM,"yousafzai_zechariah005_verse_004.mp3"
yousafzai,Zechariah,5,11,1YBmcP7dufQV4E8HXIOJAO7IgNMVrdEyu,"yousafzai_zechariah005_verse_011.mp3"
yousafzai,Zechariah,1,18,1qVu5XzmB5bdzB2vC7Jy9-MZUgb0mRaTn,"yousafzai_zechariah001_verse_018.mp3"
yousafzai,Zechariah,5,10,19Zn2N3M3aDHOB6lsdpxAZQJIuP2JHHF9,"yousafzai_zechariah005_verse_010.mp3"
yousafzai,Zechariah,1,14,1bLFoHrPr3sCG_vctYKSCuUhMfzCx4nUs,"yousafzai_zechariah001_verse_014.mp3"
yousafzai,Zechariah,5,5,1IxRCO2ROOzV85wDBniYsacQ4FJ7KK9PT,"yousafzai_zechariah005_verse_005.mp3"
yousafzai,Zechariah,1,19,15jR0gYrzthPkyrPoGX6rwRJVRpdeXMOi,"yousafzai_zechariah001_verse_019.mp3"
yousafzai,Zechariah,9,12,1txaDT9IiMnYEdSQsxqs1U-AwO-TKftyW,"yousafzai_zechariah009_verse_012.mp3"
yousafzai,Zechariah,1,15,1PzRszRx_hpGLffhON67B1_x7johhmzWc,"yousafzai_zechariah001_verse_015.mp3"
yousafzai,Zechariah,9,6,1Q97miHyUXisP18x7x00mFZ-mVxF6-jnA,"yousafzai_zechariah009_verse_006.mp3"
yousafzai,Zechariah,9,7,11CPMVm-3rFVwLt13eLJttoRo6UKkbPpS,"yousafzai_zechariah009_verse_007.mp3"
yousafzai,Zechariah,1,1,17O8PW4S54VKvQ6p48gERWRb5g2Zo-ni_,"yousafzai_zechariah001_verse_001.mp3"
yousafzai,Zechariah,9,13,17rUYCTNqoI0fAzEjuPQrxF3ZIAl1jUjU,"yousafzai_zechariah009_verse_013.mp3"
yousafzai,Zechariah,1,3,1FAbfxpTFX4UA-YiWgMN7pkfNql3pobuu,"yousafzai_zechariah001_verse_003.mp3"
yousafzai,Zechariah,9,5,1DY5f9MACJAID3Ctng711Zibc7JTIk2yF,"yousafzai_zechariah009_verse_005.mp3"
yousafzai,Zechariah,9,11,1W-mpRcMfQeRk3kbmUYiLUZQpVn7SGbom,"yousafzai_zechariah009_verse_011.mp3"
yousafzai,Zechariah,1,17,1xS4BAWeXeA60ZPEU6GcdD-qQkNzzUDdt,"yousafzai_zechariah001_verse_017.mp3"
yousafzai,Zechariah,1,7,1WmoY1IL1OUOyJA4N-cj7qCj44YTwn_pT,"yousafzai_zechariah001_verse_007.mp3"
yousafzai,Zechariah,9,10,1TO6gcM2yITTMgxG5DXYgxrkKu9Nf9ltO,"yousafzai_zechariah009_verse_010.mp3"
yousafzai,Zechariah,1,16,161DCBpAyjwgA7uYGuyHqoHl5wbbOwZgF,"yousafzai_zechariah001_verse_016.mp3"
yousafzai,Zechariah,1,2,1kksxZb-7Q19wB1wdbkOgY1FzOO-T_KV6,"yousafzai_zechariah001_verse_002.mp3"
yousafzai,Zechariah,9,4,1U48eBqrrGopkamOTOx961jiMCxLmF5zO,"yousafzai_zechariah009_verse_004.mp3"
yousafzai,Zechariah,9,14,1LmdJGn5fFTC3rZwgrmWahVfThxpLwvks,"yousafzai_zechariah009_verse_014.mp3"
yousafzai,Zechariah,9,15,1fKdAlPKkMwRZKBvSLhLpq7yrzrQCGt23,"yousafzai_zechariah009_verse_015.mp3"
yousafzai,Zechariah,1,12,1EACQqxOck1xnkajHFs-OAa6Tpi01Tpui,"yousafzai_zechariah001_verse_012.mp3"
yousafzai,Zechariah,1,6,10EcxAX5B0gB9eJwM8rZpsyg6tFT11nwk,"yousafzai_zechariah001_verse_006.mp3"
yousafzai,Zechariah,9,1,1xYz8puL2LDCzUEnj-z2eERCKjPTCYkwX,"yousafzai_zechariah009_verse_001.mp3"
yousafzai,Zechariah,1,13,1YQ4jQlsibzc2NKx3k7tK2CjGNzR1I4Ab,"yousafzai_zechariah001_verse_013.mp3"
yousafzai,Zechariah,9,17,1R9ZQ_rzKiw4ZJunLgANiKkOzzo8hS87q,"yousafzai_zechariah009_verse_017.mp3"
yousafzai,Zechariah,9,2,14ayPO7Kfclg4DwsMWP0UlvWBCJ0rp68_,"yousafzai_zechariah009_verse_002.mp3"
yousafzai,Zechariah,9,3,14P3mK-DvN5aI_DtlkoWZSHfdalcvJzam,"yousafzai_zechariah009_verse_003.mp3"
yousafzai,Zechariah,1,11,1ZwqwIf1tSRa4N9XKYlI0dlUE_3OBRj02,"yousafzai_zechariah001_verse_011.mp3"
yousafzai,Zechariah,1,5,18P00kOojG0sY-M8YhvRmQg8umyCnrE-g,"yousafzai_zechariah001_verse_005.mp3"
yousafzai,Zechariah,1,4,1r6JVAc8UdREoDikT0RYXqbduX7KGbelG,"yousafzai_zechariah001_verse_004.mp3"
yousafzai,Zechariah,9,16,1eAVrOKX0VZvZ3A1ZgsQID2nVwALoRGQx,"yousafzai_zechariah009_verse_016.mp3"
yousafzai,Zechariah,9,9,1RLGGK1-zdnsT1D4dg59a6rMPtRu0K28h,"yousafzai_zechariah009_verse_009.mp3"
yousafzai,Zechariah,1,10,1RcB3cZU0xJGpwNkt_dJmClvptL7Nz3fQ,"yousafzai_zechariah001_verse_010.mp3"
yousafzai,Zechariah,3,2,1PgsFGryLqOByxzkUSgpNgqq6sgo_yfMU,"yousafzai_zechariah003_verse_002.mp3"
yousafzai,Zechariah,3,3,1L5Mi_TeBQCYGzYolrrtuUJKAal7SLMRm,"yousafzai_zechariah003_verse_003.mp3"
yousafzai,Zechariah,13,6,1Twf4xYi5AMyWMYnm5htyu8WZU-P06BJ4,"yousafzai_zechariah013_verse_006.mp3"
yousafzai,Zechariah,9,8,1cKrlV-HGpXDpwabO14OhDm7jyH9fJlzK,"yousafzai_zechariah009_verse_008.mp3"
yousafzai,Zechariah,13,7,1lDJxP9Vy8-CTs_EJqCS565gaWLeDpaQb,"yousafzai_zechariah013_verse_007.mp3"
yousafzai,Zechariah,3,4,1Yq-BDAPd5Xz-29ZuGjnweJhvyX9tOAoW,"yousafzai_zechariah003_verse_004.mp3"
yousafzai,Zechariah,3,1,1zlp3uPlJmEVehp1ccP4IuxzCUnqAHZ2j,"yousafzai_zechariah003_verse_001.mp3"
yousafzai,Zechariah,13,4,1D6N3XNACEojPTm5SpBFsyAu0LflY6h2s,"yousafzai_zechariah013_verse_004.mp3"
yousafzai,Zechariah,13,5,1GETCFk2tnXbWLwIRkVDgCxV_a9evL2nZ,"yousafzai_zechariah013_verse_005.mp3"
yousafzai,Zechariah,13,1,12SEcrXBny3FDUWDPkN4Wn9CEG13ePr7y,"yousafzai_zechariah013_verse_001.mp3"
yousafzai,Zechariah,11,7,134xw0l0YWLCm32hGeXBorG-bd-4ZF4tK,"yousafzai_zechariah011_verse_007.mp3"
yousafzai,Zechariah,3,5,1CBphJ5QAf4eiYL1GaWXKJrThE9bYYNrW,"yousafzai_zechariah003_verse_005.mp3"
yousafzai,Zechariah,3,10,1uTswT6Ut_HzEybOXBUECIFAX_GlH0wnB,"yousafzai_zechariah003_verse_010.mp3"
yousafzai,Zechariah,13,2,1yRiuf6U8MN1PEs47RdetYBgXALpzfnvL,"yousafzai_zechariah013_verse_002.mp3"
yousafzai,Zechariah,13,3,1LNhpFRy11dzgXmFDjnC_eby1UOXdSu4F,"yousafzai_zechariah013_verse_003.mp3"
yousafzai,Zechariah,3,7,1L-LHUbUYmZ4dz01jfqiwhNR-wJ2swVqk,"yousafzai_zechariah003_verse_007.mp3"
yousafzai,Zechariah,13,9,1AINoMxd00uIUjgggUtqYe9YHu6N_UXI1,"yousafzai_zechariah013_verse_009.mp3"
yousafzai,Zechariah,13,8,1MczGr0iWoPapdLksQ4ONUyInlrEqH9-5,"yousafzai_zechariah013_verse_008.mp3"
yousafzai,Zechariah,3,6,1_CLfSmTWpD17gyAnXDJ94qENfJBoJvBx,"yousafzai_zechariah003_verse_006.mp3"
yousafzai,Zechariah,3,8,1CRr7FNixM1-pYMDaLkOQ6kOAPxmYFU0j,"yousafzai_zechariah003_verse_008.mp3"
yousafzai,Zechariah,1,21,1xvfK6ZW4HfSkNzjeaFKElOc-jjxNuLL0,"yousafzai_zechariah001_verse_021.mp3"
yousafzai,Zechariah,1,9,1zlEEi1OQ-IKADSm-JMKc2hPPLc7Nz8E5,"yousafzai_zechariah001_verse_009.mp3"
yousafzai,Zechariah,3,9,13MQDLu-Ln4aKldIl377Hmv6v0eQ6BBUM,"yousafzai_zechariah003_verse_009.mp3"
yousafzai,Zechariah,1,8,1pgURnLq72ZLBaHWsxy-giWbU3czPOSqA,"yousafzai_zechariah001_verse_008.mp3"
yousafzai,Zechariah,11,8,1Bw3o5cXBwkR8uIcBXOeE-b0sAGNRd7Wk,"yousafzai_zechariah011_verse_008.mp3"
yousafzai,Zechariah,1,18,1SwY17SFOOdNlSHG41AUb3qR-1GhRU3lR,"yousafzai_zechariah001_verse_018.mp3"
yousafzai,Zechariah,1,20,1adU2aCvgHLN1jMzlYytUmesyh2Ddb3W_,"yousafzai_zechariah001_verse_020.mp3"
yousafzai,Zechariah,1,1,1-MqrPeQ-jk3-MuWHnLdxxt_4pPfWdrjv,"yousafzai_zechariah001_verse_001.mp3"
yousafzai,Zechariah,11,9,1c0IOfiV38LEPzq69HC74ywuxdYAwkYhp,"yousafzai_zechariah011_verse_009.mp3"
yousafzai,Zechariah,11,4,1toxQiNUbGXggjWngfRNdYpieuVjzAl2H,"yousafzai_zechariah011_verse_004.mp3"
yousafzai,Zechariah,1,19,1oks51hYBlNESFQz5g21XaCQRN632HNO1,"yousafzai_zechariah001_verse_019.mp3"
yousafzai,Zechariah,1,14,1rEuxtHjHDhFy0ET9Ala3NjVj-CtkSStZ,"yousafzai_zechariah001_verse_014.mp3"
yousafzai,Zechariah,11,10,1pnT7NhTBt3co1Ff8yItT8g8eJsmPAPwO,"yousafzai_zechariah011_verse_010.mp3"
yousafzai,Zechariah,11,11,12MrOKfaSVGklPBVY9hLPGB4trgQVbUOo,"yousafzai_zechariah011_verse_011.mp3"
yousafzai,Zechariah,1,15,1sTHzOuA2NLSQRxo2iq5hpOsvrZj0JjdB,"yousafzai_zechariah001_verse_015.mp3"
yousafzai,Zechariah,11,5,1Ol8itWvC_gfeINNmvTH7yFEvImyB9sY9,"yousafzai_zechariah011_verse_005.mp3"
yousafzai,Zechariah,1,3,1aoT84hHHH9NQe19weQYcHDr3EdGDG9CD,"yousafzai_zechariah001_verse_003.mp3"
yousafzai,Zechariah,11,13,1wqkgVD4tMcPVb_JxZy_VmKFHe4AW0fRf,"yousafzai_zechariah011_verse_013.mp3"
yousafzai,Zechariah,1,17,18ywuhG0HvTRngv49RiMs2htQ1_KPt6Wd,"yousafzai_zechariah001_verse_017.mp3"
yousafzai,Zechariah,1,16,1uFnXXIlTZQyxZjGMwSncn6awJ_4XBZ3S,"yousafzai_zechariah001_verse_016.mp3"
yousafzai,Zechariah,1,2,1ELQEMMeUqwl9CX9nT74c-X63w3-KYbKp,"yousafzai_zechariah001_verse_002.mp3"
yousafzai,Zechariah,11,6,1RCG_j4Po4we0wiYJYVyJnNedq9xsK-NH,"yousafzai_zechariah011_verse_006.mp3"
yousafzai,Zechariah,11,16,1y2ZyFg2POobJIZ9H6Red8g2_wnBpmdBt,"yousafzai_zechariah011_verse_016.mp3"
yousafzai,Zechariah,11,12,1FA5wR8RN_pjQipu9sO1VQyb0xjASiEfi,"yousafzai_zechariah011_verse_012.mp3"
yousafzai,Zechariah,1,6,1j2nQjlttQ7IAQJ3BRw6pTG8kZaHcw9R-,"yousafzai_zechariah001_verse_006.mp3"
yousafzai,Zechariah,1,12,1kayHKzt-lGIqjZ3wZqYgoWcEReeA8bQX,"yousafzai_zechariah001_verse_012.mp3"
